cycle,fem_cycle,pidl_saved_index,pidl_cycle_offset,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
69,69,68,-1,psi_plus_active,p999,0.08409390301076693,0.12509344518184662,1.4875447648782616,0.6722486768872724
69,69,68,-1,psi_plus_active,right_band_mean,0.003910288959137691,0.008275981061160564,2.1164627851404645,0.47248645571324444
69,69,68,-1,psi_plus_active,tip_2l0_integral,4.847625369971708e-06,4.2748396822389623e-07,0.08818420063396755,11.339899809839762
69,69,68,-1,psi_plus_active,tip_2l0_mean,0.00891701621244814,0.0003394841041881591,0.03807149119166564,26.266373307145724
69,69,68,-1,psi_plus_active,tip_4l0_integral,9.353703259535367e-06,1.6274453855658066e-06,0.17398941792458017,5.747475978300438
69,69,68,-1,psi_plus_active,tip_4l0_mean,0.004326368113360121,0.0003241918748244643,0.0749339553015236,13.345084961498989
69,69,68,-1,psi_plus_active,tip_l0_integral,3.3643780567693807e-06,1.4650865409748803e-07,0.0435470246284307,22.96368141182088
69,69,68,-1,psi_plus_active,tip_l0_mean,0.025133085624581598,0.0004674394440371543,0.01859856967104635,53.767575554843205
69,69,68,-1,psi_plus_active,top1_mean,0.05021310958940752,0.07237507402896881,1.4413581357693164,0.6937900964261432
69,69,68,-1,alpha_bar,crack_strip_mean,0.6922242958624397,0.38248634338378906,0.5525468344147769,1.8098013375809807
69,69,68,-1,alpha_bar,domain_mean,0.2167298616305254,0.2336491048336029,1.078066045333065,0.9275869547408417
69,69,68,-1,alpha_bar,max,19.53220558166504,7.223273754119873,0.3698135227954179,2.704065531300767
69,69,68,-1,alpha_bar,p99,5.604370880126953,1.123024344444275,0.2003836591947383,4.990426884201035
69,69,68,-1,alpha_bar,p999,8.310965709686343,2.256380319595337,0.27149436039250524,3.6833177623073956
69,69,68,-1,alpha_bar,right_band_mean,0.6006613233101545,0.5840131640434265,0.9722836170389955,1.0285064794626617
69,69,68,-1,alpha_bar,tip_2l0_integral,0.0005765106980196322,0.00040748316678218544,0.7068093760999197,1.4148086228253893
69,69,68,-1,alpha_bar,tip_2l0_mean,1.060468755018678,0.32360056042671204,0.30514860423305207,3.2770918369866338
69,69,68,-1,alpha_bar,tip_4l0_integral,0.0013942170020180026,0.0014666835777461529,1.051976539967065,0.9505915407878847
69,69,68,-1,alpha_bar,tip_4l0_mean,0.6448671518936829,0.29216766357421875,0.4530664381279998,2.207181807886377
69,69,68,-1,alpha_bar,tip_l0_integral,0.0003208271415137284,0.0001272169902222231,0.3965281416715157,2.521889104225044
69,69,68,-1,alpha_bar,tip_l0_mean,2.3966914188285635,0.40588894486427307,0.169353860774726,5.904796001847262
69,69,68,-1,alpha_bar,top1_mean,6.802004966257294,1.5652825832366943,0.23012076453951322,4.345544401440981
69,69,68,-1,fatigue_f,crack_strip_mean,0.7947540864926795,0.8395729550535892,1.0563933791881452,0.9466170649124246
69,69,68,-1,fatigue_f,domain_mean,0.9752182059136002,0.9542107793955921,0.9784587424736108,1.0220154990612393
69,69,68,-1,fatigue_f,max,1.0,1.0,1.0,1.0
69,69,68,-1,fatigue_f,p99,1.0,1.0,1.0,1.0
69,69,68,-1,fatigue_f,p999,1.0,1.0,1.0,1.0
69,69,68,-1,fatigue_f,right_band_mean,0.849942973227168,0.840641803612237,0.9890567133232301,1.0110643672191462
69,69,68,-1,fatigue_f,tip_2l0_integral,0.0004260875115527938,0.0011653043874745867,2.7348944896973384,0.3656448187552079
69,69,68,-1,fatigue_f,tip_2l0_mean,0.7837712196105866,0.9254202335891464,1.1807275011309264,0.8469354690579989
69,69,68,-1,fatigue_f,tip_4l0_integral,0.0018864947804843712,0.004719268209963276,2.5016068206409616,0.3997430738311547
69,69,68,-1,fatigue_f,tip_4l0_mean,0.8725603793329344,0.9400920404696574,1.0773948287548312,0.9281648410691945
69,69,68,-1,fatigue_f,tip_l0_integral,8.745854497415256e-05,0.00028204927578320523,3.2249481839260175,0.3100825014752983
69,69,68,-1,fatigue_f,tip_l0_mean,0.6533460456425069,0.899885138644001,1.3773484122935882,0.726032709715605
69,69,68,-1,fatigue_f,top1_mean,1.0,1.0,1.0,1.0
